CaseID,SelectedWMUCount,DeltaI_sum,DeltaI_max,DeltaV_sum,DeltaV_max,SmallDeltaISum,SmallDeltaVSum,Network,WMUCount,SelectedWMUBuses
225,3,1.4701263905379478e-09,7.614087256709607e-10,0.33582080437806483,0.2713680454796412,False,False,ieee14,3,2;6;9
226,3,1.80268604107102e-09,1.10810685509958e-09,0.33441891854801986,0.27683237915183145,False,False,ieee14,3,2;6;9
227,3,2.370870710821395e-09,1.3034028748319748e-09,0.3239061457599588,0.25955463396294487,False,False,ieee14,3,2;6;9
228,3,2.5092976611688065e-09,1.3577010421059787e-09,0.33032988133417285,0.2630551024772867,False,False,ieee14,3,2;6;9
229,3,3.351253047412845e-09,2.531448568845161e-09,0.3948353351678885,0.3012966448326888,False,False,ieee14,3,2;6;9
230,3,2.036477023185226e-09,1.0485198328563323e-09,1.1946949601408479,1.1309075894224296,False,False,ieee14,3,2;6;9
231,3,1.3748446136895848e-09,7.082077511934778e-10,0.4627395266833352,0.4059364753297472,False,False,ieee14,3,2;6;9
232,3,7.497476399341778e-09,5.36672949895052e-09,1.271479831868556,1.195813134837517,False,False,ieee14,3,2;6;9
233,3,2.3628790712980133e-09,1.449604949308063e-09,0.8489566897912144,0.7637011494993131,False,False,ieee14,3,2;6;9
234,3,2.7669382663452583e-09,1.9348525038335902e-09,0.4852444728709804,0.3935673224431637,False,False,ieee14,3,2;6;9
235,3,2.9755543614735256e-09,2.2562601004309064e-09,0.37259486384590634,0.284029998733631,False,False,ieee14,3,2;6;9
236,3,3.02858681903464e-09,2.2577744713473544e-09,0.3960701384362293,0.3043339671371681,False,False,ieee14,3,2;6;9
237,3,2.3459087958518214e-09,1.5490205560147374e-09,0.5266074212758944,0.4395087721110855,False,False,ieee14,3,2;6;9
238,3,2.5456650487351863e-12,1.312766220550159e-12,0.4773788566372782,0.44248434610122156,False,False,ieee14,3,2;6;9
239,3,6.100969941182511e-08,5.1294547697165616e-08,1.150128792451297,0.6202727794400319,False,False,ieee14,3,2;6;9
240,3,1.6809024696417615e-08,1.0418600323716554e-08,1.0736599023162092,0.5081168640041442,False,False,ieee14,3,2;6;9
241,3,2.49097603044209e-08,1.3591772790130353e-08,1.8928413235553965,1.452326044358447,False,False,ieee14,3,2;6;9
242,3,2.574607522524209e-08,1.3795053216708131e-08,0.7390300880988214,0.4394188402450197,False,False,ieee14,3,2;6;9
243,3,2.7499210767270172e-08,2.1234323694602953e-08,1.45999707327789,0.6931408946894432,False,False,ieee14,3,2;6;9
244,3,4.824882965105035e-08,3.564803603171185e-08,2.221415020936275,1.7484718405655404,False,False,ieee14,3,2;6;9
245,3,1.1802740562689778e-08,7.000735100371405e-09,1.458397308376016,1.038962743836772,False,False,ieee14,3,2;6;9
246,3,1.2424140028435808e-08,8.676712139584372e-09,1.1519116952466315,0.6957427705608474,False,False,ieee14,3,2;6;9
247,3,1.1098298529384081e-08,8.544564869736499e-09,0.9048914300392259,0.4989333532930602,False,False,ieee14,3,2;6;9
248,3,1.488260698107236e-08,1.1183452054817593e-08,1.1022943528204214,0.5701110593985752,False,False,ieee14,3,2;6;9
249,3,8.401275247832862e-09,5.510566956094533e-09,1.030565046283202,0.7030724396232679,False,False,ieee14,3,2;6;9
250,3,6.100951833030874e-08,5.129433173923663e-08,1.1503514890572095,0.6205403343754151,False,False,ieee14,3,2;6;9
251,3,1.68088173772477e-08,1.041846479044112e-08,1.0736203179991868,0.5081133534545834,False,False,ieee14,3,2;6;9
252,3,2.4910215841188326e-08,1.359202195408216e-08,1.898884545069659,1.4595665439779406,False,False,ieee14,3,2;6;9
253,3,2.5746782604643136e-08,1.3795538945313947e-08,0.7388321472923034,0.4394040081690823,False,False,ieee14,3,2;6;9
254,3,2.7499522227252224e-08,2.123455907580631e-08,1.4599190333921395,0.6931427318372537,False,False,ieee14,3,2;6;9
255,3,4.824857129975145e-08,3.564785703934753e-08,2.2216960478655654,1.7487390045126532,False,False,ieee14,3,2;6;9
256,3,1.1802844772166532e-08,7.00078940486497e-09,1.4577586409903334,1.0383583610493843,False,False,ieee14,3,2;6;9
257,3,1.242443404371172e-08,8.676898081901203e-09,1.1521628220455662,0.6959697545962906,False,False,ieee14,3,2;6;9
258,3,1.1098492698457347e-08,8.544702962338225e-09,0.9049044700056823,0.49894040189785693,False,False,ieee14,3,2;6;9
259,3,1.4882754276988081e-08,1.1183558227592322e-08,1.1022764179978546,0.5700724448387557,False,False,ieee14,3,2;6;9
260,3,8.401328779112564e-09,5.510598811498858e-09,1.0302538901680656,0.7027685259167924,False,False,ieee14,3,2;6;9
261,3,8.196191766510693e-10,5.496907124580516e-10,0.47282932662686206,0.42749096251502494,False,False,ieee14,3,2;6;9
262,3,4.4679130862583805e-10,2.586622176557263e-10,0.4745086731855923,0.42738376906070097,False,False,ieee14,3,2;6;9
263,3,6.103423269542474e-10,3.7464855608395073e-10,0.47482484186796947,0.4297380971835296,False,False,ieee14,3,2;6;9
264,3,7.989441240130914e-10,4.388053526738785e-10,0.468454747596321,0.4214258907053241,False,False,ieee14,3,2;6;9
265,3,8.474448130037842e-10,4.5693826547527927e-10,0.471635796216173,0.42348859142552464,False,False,ieee14,3,2;6;9
266,3,1.1673824303672963e-09,8.892069239555078e-10,0.5042411806831554,0.44316371328967974,False,False,ieee14,3,2;6;9
267,3,6.88328172626699e-10,3.545415444454048e-10,0.8919071408929857,0.8501229422190077,False,False,ieee14,3,2;6;9
268,3,4.704118558909942e-10,2.423219461717637e-10,0.5614209334830028,0.5140746647977255,False,False,ieee14,3,2;6;9
269,3,2.5190915630265084e-09,1.7992227072119077e-09,0.9982150602146388,0.9471476291311947,False,False,ieee14,3,2;6;9
270,3,7.960628721650191e-10,4.87485166816464e-10,0.7576938092290718,0.7000808091919046,False,False,ieee14,3,2;6;9
271,3,9.329450445148812e-10,6.509604982991477e-10,0.5547403344436774,0.4943685356479617,False,False,ieee14,3,2;6;9
272,3,1.007564763357751e-09,7.625432546990294e-10,0.49127075045705915,0.434304857003305,False,False,ieee14,3,2;6;9
273,3,1.0220900555123963e-09,7.602867640867074e-10,0.5034612737116894,0.44389229406534936,False,False,ieee14,3,2;6;9
274,3,7.927919744414656e-10,5.22541738187029e-10,0.5762348906339958,0.5175092557483323,False,False,ieee14,3,2;6;9
275,3,1.2879627664626261e-09,8.739713718270469e-10,0.47510252628373906,0.42363812683170976,False,False,ieee14,3,2;6;9
276,3,7.706326439980787e-10,3.975379175835673e-10,0.47774024813542804,0.4235988494924956,False,False,ieee14,3,2;6;9
277,3,9.476489647379744e-10,5.87418729737926e-10,0.4774645534251769,0.4266838974789027,False,False,ieee14,3,2;6;9
278,3,1.2500276255239086e-09,6.933963901715882e-10,0.4705067499910903,0.4165058030305333,False,False,ieee14,3,2;6;9
279,3,1.3240473701069733e-09,7.229582686393533e-10,0.4743621988977377,0.4189323140406003,False,False,ieee14,3,2;6;9
280,3,1.470335522225024e-09,1.0410558286716248e-09,0.5102153926846186,0.4418738335537007,False,False,ieee14,3,2;6;9
281,3,1.065780135250966e-09,5.483542142543814e-10,0.8002976268668509,0.7507855620007444,False,False,ieee14,3,2;6;9
282,3,7.168630744570412e-10,3.6948441932878935e-10,0.5684538037831133,0.5173603370489472,False,False,ieee14,3,2;6;9
283,3,4.110315837525424e-09,2.990125342789952e-09,0.85908009534359,0.8013815583872588,False,False,ieee14,3,2;6;9
284,3,1.2387283103559822e-09,7.618967796672457e-10,0.7555339718602289,0.6920085627392762,False,False,ieee14,3,2;6;9
285,3,1.4596586001805444e-09,1.0249399307920907e-09,0.5669823357712452,0.4998079175333181,False,False,ieee14,3,2;6;9
286,3,1.579177519899204e-09,1.2031516083317106e-09,0.4986850347486802,0.4327118788672524,False,False,ieee14,3,2;6;9
287,3,1.6040607250904834e-09,1.2011429537988046e-09,0.5109072252967771,0.44346341699895864,False,False,ieee14,3,2;6;9
288,3,1.2332713614406687e-09,8.179461754309922e-10,0.5910017069879727,0.5256850653983218,False,False,ieee14,3,2;6;9
289,3,1.6289568591229683e-09,1.093183210566973e-09,0.4748418009904751,0.4174565476695271,False,False,ieee14,3,2;6;9
290,3,9.387806423852401e-10,5.124369381399805e-10,0.4783656848780823,0.41744994798275736,False,False,ieee14,3,2;6;9
291,3,1.2099495375915023e-09,7.426242386032856e-10,0.47827475835624744,0.4217873645589989,False,False,ieee14,3,2;6;9
292,3,1.5873910592600572e-09,8.717007846585811e-10,0.46901208572569697,0.408201041498923,False,False,ieee14,3,2;6;9
293,3,1.679745430674262e-09,9.078362926488481e-10,0.4739478916547202,0.4112272704811546,False,False,ieee14,3,2;6;9
294,3,2.297276695488322e-09,1.7472869733277979e-09,0.5157112007279311,0.4356045706799594,False,False,ieee14,3,2;6;9
295,3,1.364143295493169e-09,7.034705859395166e-10,1.012827412792563,0.9574344224117952,False,False,ieee14,3,2;6;9
296,3,9.26903902621391e-10,4.782277105982801e-10,0.5708463480270349,0.5142287707076101,False,False,ieee14,3,2;6;9
297,3,5.01654713300367e-09,3.588171982747476e-09,1.0958441479140155,1.0300952047544278,False,False,ieee14,3,2;6;9
298,3,1.5812077720897953e-09,9.703507716331734e-10,0.817548802411666,0.7438361565318194,False,False,ieee14,3,2;6;9
299,3,1.8526716721899857e-09,1.2950268207151271e-09,0.5765005174233525,0.497895730330971,False,False,ieee14,3,2;6;9
300,3,1.9965847668665845e-09,1.5131427317756858e-09,0.5037519003316291,0.427032763104535,False,False,ieee14,3,2;6;9
301,3,2.0287111092812383e-09,1.511377386354926e-09,0.5164979273840751,0.43768853548017495,False,False,ieee14,3,2;6;9
302,3,1.572949772484801e-09,1.0386893318462733e-09,0.6033576265223798,0.5273658527422616,False,False,ieee14,3,2;6;9
303,3,2.4361206629016757e-09,1.637364039694899e-09,0.4770082655477551,0.4072195162944059,False,False,ieee14,3,2;6;9
304,3,1.4704846034240747e-09,7.622287226111468e-10,0.4822995233128703,0.4072587485840147,False,False,ieee14,3,2;6;9
305,3,1.804350515618398e-09,1.1089299787300227e-09,0.48181630773108297,0.4136422069763035,False,False,ieee14,3,2;6;9
306,3,2.3725485945508733e-09,1.3042246922860177e-09,0.4689189715998058,0.39399678892833423,False,False,ieee14,3,2;6;9
307,3,2.5109671597040028e-09,1.358523008382086e-09,0.4763404890080356,0.39844055310594273,False,False,ieee14,3,2;6;9
308,3,3.352461429152678e-09,2.5318092221978396e-09,0.5439089364141934,0.43820377412394396,False,False,ieee14,3,2;6;9
309,3,2.038363585278129e-09,1.0494661598261688e-09,1.4129085400738925,1.340140019550831,False,False,ieee14,3,2;6;9
310,3,1.3765857526617638e-09,7.090720567270858e-10,0.6278624163376291,0.5594757456134307,False,False,ieee14,3,2;6;9
311,3,7.499023427377927e-09,5.366521766971437e-09,1.4997686777815442,1.4136768356617622,False,False,ieee14,3,2;6;9
312,3,2.3646466666913114e-09,1.4504923828158062e-09,1.0395307142870092,0.9424754966365656,False,False,ieee14,3,2;6;9
313,3,2.7686632557669333e-09,1.935715270300625e-09,0.6439465462735496,0.5403247559714053,False,False,ieee14,3,2;6;9
314,3,2.9772406833135032e-09,2.257097372922263e-09,0.5233897051968085,0.42366717130811526,False,False,ieee14,3,2;6;9
315,3,3.030277782008158e-09,2.2586155765381465e-09,0.5453251564762179,0.4419319158985615,False,False,ieee14,3,2;6;9
316,3,2.347629861494945e-09,1.5498784761388597e-09,0.6866135782634678,0.5874394270325123,False,False,ieee14,3,2;6;9
317,3,2.796326409962956e-12,1.4205239752170472e-12,0.1609014244011393,0.14506080457205228,False,False,ieee14,3,2;6;9
318,3,6.100838924494648e-08,5.129254105204462e-08,0.9111774129669241,0.6202902625898595,False,False,ieee14,3,2;6;9
319,3,1.6810068450856333e-08,1.0418721791534904e-08,0.7948788754080849,0.33880867783231,False,False,ieee14,3,2;6;9
320,3,2.491011364256187e-08,1.3591640305146418e-08,0.8991712981131887,0.43340747313981504,False,False,ieee14,3,2;6;9
321,3,2.5746470861519727e-08,1.3794968230745276e-08,0.7831822114092274,0.439436734301248,False,False,ieee14,3,2;6;9
322,3,2.7499380341356824e-08,2.1233728762271465e-08,1.2100348420062894,0.6791108407300314,False,False,ieee14,3,2;6;9
323,3,4.825970450284697e-08,3.565504502348032e-08,2.2992828998638166,1.8251470881795444,False,False,ieee14,3,2;6;9
324,3,1.1805683488916514e-08,7.002222381200521e-09,1.4083551201053357,0.9926882900104835,False,False,ieee14,3,2;6;9
325,3,1.2426241306497988e-08,8.677791427475593e-09,0.9071309349968293,0.46326298827020396,False,False,ieee14,3,2;6;9
326,3,1.1099543676459239e-08,8.545146815135025e-09,0.6265358375714363,0.3053168121554429,False,False,ieee14,3,2;6;9
327,3,1.4884046830273432e-08,1.1184131788603251e-08,0.8222979663790944,0.40205748157801585,False,False,ieee14,3,2;6;9
328,3,8.403137764232565e-09,5.511509203386114e-09,0.8399951680566573,0.5226414782879001,False,False,ieee14,3,2;6;9
329,3,6.100821936914216e-08,5.129232999565995e-08,0.9055523871022784,0.6205580039941937,False,False,ieee14,3,2;6;9
330,3,1.6809870240628883e-08,1.04185909700092e-08,0.8055320000893995,0.3387737948776036,False,False,ieee14,3,2;6;9
331,3,2.4910569976352378e-08,1.359188963506419e-08,0.898237213076643,0.43341348722078116,False,False,ieee14,3,2;6;9
332,3,2.5747199613027982e-08,1.3795465171559294e-08,0.7631828776115038,0.4394218522204678,False,False,ieee14,3,2;6;9
333,3,2.7499692458689976e-08,2.1233964806588946e-08,1.2100128837429474,0.6791146541276365,False,False,ieee14,3,2;6;9
334,3,4.825944878429183e-08,3.565485358101032e-08,2.3023530793935043,1.8280468348346681,False,False,ieee14,3,2;6;9
335,3,1.1805779972901445e-08,7.002273303283176e-09,1.408789777716404,0.9931227647427737,False,False,ieee14,3,2;6;9
336,3,1.2426536006984887e-08,8.677977544369382e-09,0.9073824167641604,0.4635011580053874,False,False,ieee14,3,2;6;9
337,3,1.1099737519037444e-08,8.545284795943772e-09,0.6265451747269251,0.3053176504670673,False,False,ieee14,3,2;6;9
338,3,1.4884193957458904e-08,1.1184237813834803e-08,0.8221707808946663,0.4020727174332908,False,False,ieee14,3,2;6;9
339,3,8.403190008621012e-09,5.511540386026791e-09,0.8403174353803446,0.5229395413947897,False,False,ieee14,3,2;6;9
340,3,8.204287326281498e-10,5.496961730784465e-10,0.15915648490218237,0.1328973536057383,False,False,ieee14,3,2;6;9
341,3,4.4747085105907467e-10,2.591421287568263e-10,0.16873806547036574,0.14039588929941837,False,False,ieee14,3,2;6;9
342,3,6.111988510727041e-10,3.746847081244663e-10,0.16872763815861802,0.14237374751628784,False,False,ieee14,3,2;6;9
343,3,7.997658890540004e-10,4.3882396600054125e-10,0.16612213985717994,0.13777168432099263,False,False,ieee14,3,2;6;9
344,3,8.482675704656598e-10,4.5695724114159543e-10,0.16762187719470045,0.13823076548092095,False,False,ieee14,3,2;6;9
345,3,1.1671698460987662e-09,8.886340119405458e-10,0.19389894310920863,0.15181800561957193,False,False,ieee14,3,2;6;9
346,3,6.887588843076965e-10,3.548019869476105e-10,0.6138810423663557,0.5861022509209166,False,False,ieee14,3,2;6;9
347,3,4.712031156450901e-10,2.4276973964043127e-10,0.25452485243975087,0.22635395525986612,False,False,ieee14,3,2;6;9
348,3,2.5189105329847923e-09,1.7986695247375863e-09,0.6437021403530508,0.6104575313218712,False,False,ieee14,3,2;6;9
349,3,7.968055758521847e-10,4.878913589786585e-10,0.4344728093315209,0.3960409007540646,False,False,ieee14,3,2;6;9
350,3,9.337345759198332e-10,6.513890132127775e-10,0.24263254152783498,0.20179459270492028,False,False,ieee14,3,2;6;9
351,3,1.0083918930555564e-09,7.629960056346314e-10,0.18713361128714212,0.1489056070595669,False,False,ieee14,3,2;6;9
352,3,1.0229032250202788e-09,7.607296862424698e-10,0.1989439355403655,0.15849258809640387,False,False,ieee14,3,2;6;9
353,3,7.935796634468697e-10,5.229739032508445e-10,0.2629522636408457,0.22349997263225618,False,False,ieee14,3,2;6;9
354,3,1.288758004483167e-09,8.739664429957089e-10,0.17325004525246934,0.14052198220216527,False,False,ieee14,3,2;6;9
355,3,7.711596799020547e-10,3.980074845703105e-10,0.17599678899405358,0.14058889656127582,False,False,ieee14,3,2;6;9
356,3,9.484874103343954e-10,5.874484237435573e-10,0.17467605338080738,0.1426362572222546,False,False,ieee14,3,2;6;9
357,3,1.2508143046997647e-09,6.933989877479035e-10,0.17307131481063032,0.1377127652269905,False,False,ieee14,3,2;6;9
358,3,1.324838932040438e-09,7.22962803546772e-10,0.17567280090197201,0.13907885506310325,False,False,ieee14,3,2;6;9
359,3,1.4704053960054653e-09,1.0407523744475046e-09,0.1962494588075272,0.15051549813980714,False,False,ieee14,3,2;6;9
360,3,1.0666483025296785e-09,5.488140466723979e-10,0.363782862429443,0.3292383650404531,False,False,ieee14,3,2;6;9
361,3,7.177074626333773e-10,3.699521754543966e-10,0.2127746761866074,0.18209226739417983,False,False,ieee14,3,2;6;9
362,3,4.11056803054608e-09,2.9898437408649027e-09,0.32387239268941503,0.2867382838688688,False,False,ieee14,3,2;6;9
363,3,1.2395869246605095e-09,7.623533432791503e-10,0.2923534624434869,0.2513221789836113,False,False,ieee14,3,2;6;9
364,3,1.4605016279566117e-09,1.0253876023873433e-09,0.22445887427608358,0.179841569696628,False,False,ieee14,3,2;6;9
365,3,1.5800059798272604e-09,1.2035934922418965e-09,0.19297682415587192,0.14741423813412968,False,False,ieee14,3,2;6;9
366,3,1.6048783726722772e-09,1.201575913634364e-09,0.19852900902845871,0.152864575443038,False,False,ieee14,3,2;6;9
367,3,1.234158063243732e-09,8.184232876540597e-10,0.23648627716346504,0.19330200720064994,False,False,ieee14,3,2;6;9
368,3,1.6297238753476624e-09,1.0931646628938683e-09,0.16679187244329308,0.1284346075957623,False,False,ieee14,3,2;6;9
369,3,9.392237342572797e-10,5.129000219312742e-10,0.1782340126241997,0.13603881552139008,False,False,ieee14,3,2;6;9
370,3,1.2107875917846814e-09,7.426551611159369e-10,0.1772757099861597,0.1394560072610196,False,False,ieee14,3,2;6;9
371,3,1.588159943857808e-09,8.716962731271128e-10,0.1738887072323947,0.1316649301728925,False,False,ieee14,3,2;6;9
372,3,1.6805215886199304e-09,9.0783461715977e-10,0.17677344014383178,0.13276022570575763,False,False,ieee14,3,2;6;9
373,3,2.2972110279044227e-09,1.7468565352955641e-09,0.20646675204102638,0.14644799710796064,False,False,ieee14,3,2;6;9
374,3,1.36492802184293e-09,7.038955439298048e-10,0.6429260453413662,0.6014616974642497,False,False,ieee14,3,2;6;9
375,3,9.277321431791517e-10,4.786859231984536e-10,0.2530914777639002,0.21604136549774466,False,False,ieee14,3,2;6;9
376,3,5.016818363777785e-09,3.5879188807378068e-09,0.6527997097114762,0.6059785602590846,False,False,ieee14,3,2;6;9
377,3,1.5820608921402556e-09,9.7080710801289e-10,0.447242658500553,0.39400856592858724,False,False,ieee14,3,2;6;9
378,3,1.8535120730325968e-09,1.295473544062004e-09,0.25644653043860044,0.19846328782138833,False,False,ieee14,3,2;6;9
379,3,1.9974074856026485e-09,1.5135784586108368e-09,0.2038255468232364,0.14624729142117832,False,False,ieee14,3,2;6;9
380,3,2.029523729472795e-09,1.5118055156611811e-09,0.21387629167123323,0.15500300921010712,False,False,ieee14,3,2;6;9
381,3,1.5738123772801113e-09,1.0391538855829319e-09,0.2788565337451816,0.2231079852301363,False,False,ieee14,3,2;6;9
382,3,2.4368415503513004e-09,1.6373193229325767e-09,0.1716722915826865,0.12092458334244216,False,False,ieee14,3,2;6;9
383,3,1.4707279264197514e-09,7.626737416134124e-10,0.1845175496058531,0.12820149821493154,False,False,ieee14,3,2;6;9
384,3,1.8051662140623863e-09,1.1089533309353313e-09,0.18311182574955476,0.1336293184715609,False,False,ieee14,3,2;6;9
385,3,2.3732624927070712e-09,1.3041968543855862e-09,0.1776584822645796,0.12132580620248756,False,False,ieee14,3,2;6;9
386,3,2.511692493982603e-09,1.3584996399561001e-09,0.1829827735340862,0.12360228193775424,False,False,ieee14,3,2;6;9
387,3,3.352486382927418e-09,2.5314739011000135e-09,0.24815867529686098,0.15764356899877274,False,False,ieee14,3,2;6;9
388,3,2.0392688363059747e-09,1.049947398496081e-09,1.1061381452842902,1.044740832248349,False,False,ieee14,3,2;6;9
389,3,1.3773572446213956e-09,7.094944347850656e-10,0.3304863895553638,0.2802190297938445,False,False,ieee14,3,2;6;9
